1115,696,56,poked,1950
1116,438,93,viewed,627
1117,396,756,viewed,5276
1118,406,338,commented,1926
1119,789,919,viewed,702
1120,858,565,viewed,1187
1121,880,102,liked,1840
1122,602,461,liked,1144
1123,25,828,messaged,3068
1124,674,428,shared,923
1125,865,820,liked,564
1126,547,21,messaged,2166
1127,224,255,shared,3000
1128,728,666,liked,4268
1129,547,671,viewed,8597
1130,146,808,liked,5381
1131,69,262,viewed,4354
1132,793,157,viewed,2544
1133,231,300,commented,2775
1134,814,166,viewed,1102
1135,499,382,viewed,2669
1136,176,778,viewed,47
1137,111,584,viewed,513
1138,571,368,shared,676
1139,175,183,viewed,964
1140,575,309,viewed,4858
1141,787,407,viewed,1446
1142,938,714,viewed,1383
1143,858,175,waved,7527
1144,252,954,viewed,1406
1145,749,205,shared,4113
1146,851,472,liked,5289
1147,171,320,viewed,218
1148,562,406,viewed,73
1149,167,326,bookmarked,559
1150,201,796,viewed,1200
1151,587,642,viewed,6027
1152,680,537,commented,711
1153,718,259,liked,1665
1154,414,559,viewed,1287
1155,984,966,viewed,1416
1156,439,950,messaged,6839
1157,290,50,viewed,5858
1158,652,696,viewed,2988
1159,167,807,liked,3985
1160,831,626,commented,6481
1161,785,821,liked,7038
1162,767,84,viewed,1684
1163,863,439,viewed,1741
1164,760,907,viewed,2575
1165,982,811,commented,5587
1166,215,94,viewed,177
1167,405,888,viewed,657
1168,70,38,commented,5356
1169,251,501,waved,6229
1170,365,849,shared,5065
1171,313,404,messaged,2859
1172,123,305,viewed,248
1173,521,248,viewed,1377
1174,14,61,poked,800
1175,886,435,waved,32
1176,788,993,viewed,6914
1177,177,573,viewed,4752
1178,213,890,liked,8141
1179,152,987,viewed,4204
1180,130,839,viewed,1550
1181,822,399,liked,5009
1182,220,477,liked,2536
1183,725,253,shared,5181
1184,21,389,viewed,1466
1185,72,305,viewed,122
1186,996,822,highfived,5684
1187,560,923,commented,2686
1188,942,402,liked,4997
1189,53,807,liked,6130
1190,580,14,viewed,4976
1191,263,850,shared,1060
1192,744,152,shared,846
1193,606,329,viewed,3618
1194,10,633,blocked,791
1195,875,235,waved,4283
1196,44,104,viewed,6910
1197,420,724,highfived,354
1198,482,973,commented,5187
1199,581,396,viewed,753
1200,514,585,poked,1722
1201,106,994,bookmarked,7099
1202,337,387,screenshotted,2203
1203,56,88,liked,2701
1204,837,154,shared,1063
1205,379,94,shared,2333
1206,611,119,liked,3727
1207,315,968,viewed,2208
1208,56,842,liked,364
1209,507,937,viewed,1263
1210,270,301,liked,1461
1211,152,307,highfived,5960
1212,26,382,waved,3835
1213,689,154,bookmarked,6807
1214,894,757,viewed,2640
1215,453,185,messaged,662
1216,696,836,liked,1048
1217,128,361,viewed,106
1218,425,833,liked,1458
1219,494,357,liked,603
1220,436,773,commented,5522
1221,401,433,gifted,5619
1222,849,930,shared,5287
1223,746,748,viewed,2034
1224,355,325,waved,6065
1225,26,387,liked,3403
1226,27,19,commented,406
1227,86,480,poked,3777
1228,439,777,viewed,7303
1229,620,825,viewed,1785
1230,532,307,liked,72
1231,559,842,messaged,4565
1232,489,513,stalked,6974
1233,454,870,liked,1504
1234,519,63,viewed,4035
1235,821,21,commented,6136
1236,431,8,messaged,3130
1237,45,95,liked,1247
1238,751,557,waved,8257
1239,53,518,messaged,7568
1240,592,108,liked,3061
1241,845,591,viewed,1179
1242,360,867,viewed,2874
1243,697,208,viewed,206
1244,858,531,poked,1662
1245,636,417,liked,2848
1246,569,566,viewed,2305
1247,728,880,commented,1787
1248,130,811,messaged,5372
1249,470,852,liked,1797
1250,373,810,viewed,1876
1251,515,291,viewed,6671
1252,36,411,liked,1233
1253,47,915,messaged,2879
1254,430,828,commented,4252
1255,687,805,viewed,134
1256,579,609,blocked,5198
1257,789,761,bookmarked,2454
1258,468,601,viewed,3614
1259,176,203,messaged,2402
1260,751,14,commented,884
1261,419,65,highfived,1487
1262,466,147,viewed,7005
1263,10,497,screenshotted,5295
1264,144,680,poked,2767
1265,789,622,viewed,806
1266,57,411,screenshotted,3542
1267,940,25,shared,6729
1268,88,948,viewed,615
1269,653,684,liked,1926
1270,895,19,viewed,591
1271,638,206,blocked,5823
1272,816,608,viewed,5222
1273,244,32,viewed,2709
1274,642,467,shared,676
1275,52,7,viewed,2898
1276,766,960,messaged,3841
1277,714,452,poked,5727
1278,162,539,commented,2467
1279,332,538,viewed,7791
1280,75,771,liked,3308
1281,30,327,viewed,2929
1282,559,575,viewed,1544
1283,948,588,viewed,6889
1284,589,579,viewed,6725
1285,936,288,liked,519
1286,318,685,liked,7101
1287,152,145,liked,4650
1288,218,235,viewed,2812
1289,431,748,commented,3666
1290,904,805,highfived,7052
1291,340,138,viewed,589
1292,386,633,liked,2749
1293,367,191,viewed,1893
1294,157,839,highfived,619
1295,419,755,viewed,1313
1296,69,504,highfived,2517
1297,808,378,poked,3780
1298,941,884,viewed,5574
1299,499,842,bookmarked,3856
1300,162,164,liked,3743
1301,916,961,viewed,2432
1302,807,935,viewed,7233
1303,485,307,shared,1879
1304,605,905,viewed,573
1305,103,920,viewed,4445
1306,98,691,viewed,4222
1307,439,456,messaged,1017
1308,431,839,shared,4193
1309,364,914,viewed,2711
1310,796,982,poked,7511
1311,633,23,stalked,730
1312,145,191,viewed,5799
1313,36,316,messaged,2451
1314,461,650,viewed,964
1315,177,270,viewed,1633
1316,491,178,viewed,425
1317,635,706,commented,5285
1318,212,900,viewed,5062
1319,125,159,viewed,4258
1320,610,603,viewed,4177
1321,821,741,viewed,4058
1322,361,615,viewed,1941
1323,234,918,commented,3401
1324,969,997,viewed,1309
1325,723,230,waved,2772
1326,378,803,viewed,5449
1327,97,962,screenshotted,2324
1328,125,658,bookmarked,175
1329,670,822,liked,3064
1330,232,594,commented,1685
1331,69,441,waved,3354
1332,692,701,highfived,1007
1333,895,624,liked,4026
1334,963,511,viewed,5346
1335,388,699,shared,605
1336,616,963,viewed,5471
1337,82,26,commented,1775
1338,866,574,shared,137
1339,612,797,viewed,1662
1340,890,131,screenshotted,4452
1341,324,107,waved,7225
1342,741,310,viewed,1516
1343,157,361,waved,972
1344,911,850,commented,4866
1345,349,331,commented,5830
1346,580,516,viewed,5274
1347,528,776,liked,3582
1348,759,215,viewed,5383
1349,443,102,liked,7349
1350,691,931,commented,190
1351,3,720,poked,3774
1352,935,170,liked,1398
1353,248,948,viewed,183
1354,412,873,liked,3017
1355,937,263,shared,1162
1356,452,892,messaged,8324
1357,385,363,liked,1872
1358,722,271,viewed,5345
1359,266,151,viewed,2382
1360,857,253,commented,2707
1361,728,601,waved,419
1362,997,144,viewed,974
1363,75,595,viewed,1078
1364,813,940,shared,2305
1365,803,332,viewed,2721
1366,383,203,viewed,775
1367,876,389,viewed,2439
1368,607,935,poked,4176
1369,513,939,commented,4852
1370,793,199,poked,4351
1371,505,455,liked,7195
1372,403,17,liked,242
1373,416,858,liked,394
1374,206,92,poked,761
1375,915,170,stalked,3525
1376,639,634,commented,2062
1377,955,55,viewed,2218
1378,981,973,highfived,2039
1379,853,809,stalked,3503
1380,121,231,viewed,4373
1381,280,8,viewed,5838
1382,108,101,commented,4580
1383,977,912,viewed,664
1384,360,221,highfived,47
1385,375,491,commented,988
1386,520,590,viewed,6028
1387,966,425,viewed,3968
1388,276,834,viewed,68
1389,458,168,poked,394
1390,439,526,viewed,1611
1391,612,36,liked,5424
1392,504,798,liked,2008
1393,962,584,viewed,1889
1394,964,813,messaged,4614
1395,308,764,highfived,2602
1396,903,33,viewed,1608
1397,53,802,viewed,8175
1398,175,204,viewed,2998
1399,993,161,viewed,536
1400,321,199,liked,498
1401,636,818,viewed,5105
1402,636,470,waved,5559
1403,437,766,stalked,7226
1404,620,99,messaged,302
1405,64,903,viewed,1360
1406,71,239,commented,5565
1407,992,494,viewed,0
1408,187,282,viewed,4221
1409,845,527,viewed,2515
1410,585,323,commented,1276
1411,643,817,shared,2589
1412,72,307,viewed,2889
1413,888,676,viewed,3213
1414,444,635,shared,3626
1415,172,769,viewed,971
1416,295,495,commented,4296
1417,137,48,liked,524
1418,164,886,messaged,3769
1419,772,369,commented,3838
1420,675,49,highfived,669
1421,945,967,shared,2347
1422,652,189,liked,53
1423,369,33,viewed,1287
1424,559,214,liked,6629
1425,335,452,shared,7080
1426,503,194,waved,3466
1427,246,567,messaged,3412
1428,169,57,viewed,6975
1429,405,868,liked,4395
1430,141,739,viewed,7240
1431,478,152,commented,330
1432,809,893,commented,2166
1433,736,647,viewed,4981
1434,298,750,liked,1036
1435,450,715,liked,6954
1436,776,239,viewed,3503
1437,293,948,waved,4821
1438,687,343,viewed,3068
1439,690,472,viewed,7469
1440,148,878,poked,2648
1441,57,527,liked,1848
1442,197,656,viewed,2855
1443,385,546,viewed,426
1444,981,890,viewed,4784
1445,788,315,shared,3939
1446,53,55,viewed,3868
1447,753,533,waved,979
1448,218,561,liked,956
1449,393,804,highfived,5698
1450,941,457,viewed,3403
1451,927,239,liked,5134
1452,930,331,viewed,5496
1453,869,385,liked,2530
1454,141,311,highfived,2097
1455,570,187,poked,7248
1456,469,948,liked,974
1457,456,729,shared,2907
1458,695,209,screenshotted,2460
1459,778,726,viewed,1255
1460,708,861,poked,1521
1461,273,537,viewed,172
1462,287,708,liked,1673
1463,453,662,viewed,2791
1464,113,570,commented,2250
1465,300,85,liked,368
1466,491,906,viewed,1107
1467,439,78,viewed,1719
1468,257,569,viewed,379
1469,647,254,viewed,5329
1470,729,496,stalked,2175
1471,567,802,poked,289
1472,538,110,viewed,1202
1473,389,196,viewed,3604
1474,961,207,viewed,2509
1475,215,37,liked,7983
1476,895,756,liked,1863
1477,378,960,viewed,3274
1478,700,982,liked,2269
1479,611,696,shared,4897
1480,71,61,liked,6507
1481,221,859,viewed,7382
1482,502,710,viewed,4116
1483,730,694,liked,566
1484,924,827,liked,5102
1485,758,466,messaged,880
1486,432,117,liked,3928
1487,18,642,stalked,733
1488,826,77,highfived,1022
1489,975,64,stalked,7969
1490,344,840,poked,937
1491,27,316,viewed,976
1492,763,804,liked,5233
1493,151,772,viewed,1705
1494,783,505,liked,3074
1495,142,343,screenshotted,2410
1496,975,954,viewed,2199
1497,468,506,viewed,5871
1498,70,298,viewed,5323
1499,683,371,viewed,3197
1500,223,477,poked,1047
1501,593,921,viewed,893
1502,116,691,viewed,2985
1503,414,635,viewed,185
1504,335,441,viewed,2218
1505,201,560,stalked,1618
1506,148,257,poked,4885
1507,196,92,shared,339
1508,801,267,liked,399
1509,395,761,viewed,814
1510,257,78,viewed,2540
1511,145,773,highfived,666
1512,236,508,commented,1467
1513,272,27,bookmarked,1268
1514,189,577,viewed,3037
1515,171,187,viewed,1609
1516,13,847,viewed,4016
1517,607,372,liked,5457
1518,775,556,viewed,4336
1519,232,991,highfived,2783
1520,203,591,liked,4540
1521,775,839,viewed,5382
1522,899,663,highfived,1614
1523,737,254,messaged,5787
1524,941,695,viewed,24
1525,642,537,viewed,8369
1526,605,538,viewed,1709
1527,285,415,highfived,6457
1528,897,54,viewed,4031
1529,118,452,poked,687
1530,582,58,liked,5661
1531,146,661,viewed,2215
1532,567,462,liked,6625
1533,132,36,viewed,4290
1534,380,256,liked,3870
1535,589,260,viewed,4984
1536,653,235,shared,2565
1537,346,732,liked,6318
1538,359,788,poked,2459
1539,339,74,liked,1712
1540,420,18,poked,2388
1541,431,686,liked,4716
1542,940,822,commented,2912
1543,68,279,viewed,865
1544,142,798,commented,6015
1545,790,203,waved,2576
1546,387,177,screenshotted,1489
1547,916,814,shared,3502
1548,972,421,messaged,1548
1549,912,546,viewed,411
1550,731,107,viewed,211
1551,555,250,poked,109
1552,444,104,highfived,121
1553,112,874,viewed,186
1554,882,854,liked,52
1555,900,26,viewed,4208
1556,539,963,viewed,4411
1557,203,966,viewed,897
1558,881,717,viewed,336
1559,314,361,messaged,5556
1560,595,291,viewed,6988
1561,197,166,stalked,1446
1562,925,315,gifted,5904
1563,131,942,viewed,2936
1564,162,76,viewed,407
1565,492,385,viewed,6075
1566,854,384,viewed,2456
1567,186,785,viewed,3566
1568,291,19,viewed,1512
1569,61,172,messaged,968
1570,283,993,highfived,5003
1571,285,328,commented,2579
1572,555,148,stalked,462
1573,817,815,liked,3350
1574,286,689,highfived,4797
1575,500,815,highfived,2478
1576,205,520,viewed,444
1577,535,258,viewed,37
1578,583,804,poked,5342
1579,281,448,liked,1247
1580,232,707,commented,2747
1581,842,252,viewed,1800
1582,403,685,bookmarked,5682
1583,175,367,viewed,3213
1584,453,595,poked,2049
1585,54,820,liked,1066
1586,426,370,messaged,3108
1587,692,674,liked,6131
1588,535,591,stalked,636
1589,879,735,liked,6466
1590,253,77,viewed,4207
1591,883,594,viewed,5093
1592,208,666,poked,5006
1593,492,701,liked,3397
1594,901,22,viewed,1576
1595,155,48,viewed,4722
1596,245,360,screenshotted,4041
1597,760,926,shared,1028
1598,948,766,gifted,406
1599,721,641,stalked,169
1600,390,118,viewed,2104
1601,333,483,commented,3906
1602,960,122,commented,5663
1603,420,751,liked,1290
1604,349,59,waved,817
1605,366,620,commented,7047
1606,638,251,commented,4520
1607,610,284,viewed,1637
1608,241,904,liked,275
1609,893,356,viewed,1808
1610,515,446,viewed,5581
1611,59,849,viewed,309
1612,418,632,viewed,1427
1613,125,105,viewed,1488
1614,493,681,viewed,1418
1615,746,769,liked,20
1616,405,248,viewed,5469
1617,937,831,messaged,4438
1618,359,868,viewed,5286
1619,740,653,viewed,4574
1620,831,747,liked,4907
1621,937,549,viewed,4251
1622,128,431,viewed,7864
1623,732,937,bookmarked,2998
1624,397,37,commented,4538
1625,660,736,commented,4891
1626,154,411,poked,4486
1627,661,761,commented,1474
1628,370,280,liked,3847
1629,755,100,viewed,6941
1630,596,63,poked,4703
1631,615,218,liked,2830
1632,910,355,commented,1771
1633,774,48,commented,3266
1634,569,721,liked,2724
1635,524,789,viewed,778
1636,724,963,viewed,2208
1637,458,650,viewed,3747
1638,312,414,commented,177
1639,64,708,viewed,3312
1640,654,25,gifted,2265
1641,948,285,messaged,1582
1642,205,451,viewed,3502
1643,332,371,viewed,2555
1644,470,68,viewed,1237
1645,796,147,viewed,94
1646,825,961,viewed,7575
1647,427,469,commented,765
1648,508,645,messaged,146
1649,278,976,highfived,32
1650,991,514,liked,3215
1651,401,947,bookmarked,148
1652,393,360,gifted,3815
1653,628,23,liked,2614
1654,356,618,waved,2983
1655,850,393,messaged,2081
1656,189,125,viewed,4732
1657,203,602,viewed,1217
1658,593,362,messaged,145
1659,195,194,stalked,3318
1660,599,711,liked,180
1661,874,189,commented,7184
1662,283,169,viewed,2159
1663,956,216,viewed,3848
1664,350,924,viewed,375
1665,383,871,viewed,845
1666,365,336,viewed,4896
1667,356,355,viewed,5343
1668,103,977,viewed,1385
1669,855,60,viewed,756
1670,565,701,liked,7003
1671,852,421,liked,2413
1672,641,535,viewed,2123
1673,8,222,liked,3029
1674,381,929,viewed,5718
1675,665,238,liked,3883
1676,723,776,shared,1850
1677,372,736,viewed,7728
1678,118,261,viewed,1912
1679,334,745,liked,897
1680,103,352,highfived,3470
1681,639,367,viewed,6310
1682,271,612,shared,836
1683,277,910,liked,8085
1684,873,930,poked,2682
1685,79,264,gifted,5160
1686,832,368,viewed,1448
1687,29,206,messaged,265
1688,381,456,viewed,1770
1689,556,859,viewed,6753
1690,605,594,viewed,3292
1691,484,604,commented,1313
1692,960,514,viewed,1169
1693,317,945,shared,2664
1694,251,315,bookmarked,1137
1695,865,866,viewed,4784
1696,7,129,stalked,3824
1697,762,347,viewed,4029
1698,934,413,poked,7883
1699,20,334,viewed,4178
1700,799,749,viewed,4048
1701,135,967,poked,685
1702,868,828,liked,8308
1703,867,679,viewed,4373
1704,319,920,viewed,2052
1705,222,517,viewed,3018
1706,991,612,liked,3213
1707,52,26,viewed,999
1708,548,262,liked,1998
1709,924,314,viewed,6015
1710,576,375,viewed,4983
1711,554,485,liked,3083
1712,890,474,shared,645
1713,971,112,viewed,4951
1714,631,949,viewed,1186
1715,730,980,viewed,6649
1716,553,483,poked,562
1717,589,937,viewed,540
1718,813,304,liked,855
1719,889,149,shared,301
1720,369,908,liked,250
1721,529,438,viewed,1827
1722,898,471,highfived,4075
1723,436,897,viewed,2595
1724,895,737,poked,2474
1725,221,792,shared,2176
1726,116,385,poked,4723
1727,912,310,viewed,7722
1728,423,872,commented,2439
1729,505,493,viewed,3416
1730,781,805,viewed,4978
1731,828,955,viewed,655
1732,211,750,liked,7385
1733,475,752,liked,5711
1734,673,117,liked,1588
1735,708,858,messaged,2673
1736,201,635,viewed,3877
1737,604,788,poked,2433
1738,39,450,viewed,6396
1739,378,554,viewed,4764
1740,749,20,liked,5810
1741,482,91,messaged,7310
1742,1,33,viewed,766
1743,908,799,commented,456
1744,673,184,viewed,724
1745,776,877,viewed,534
1746,850,844,liked,1096
1747,223,644,viewed,2165
1748,495,912,liked,7812
1749,78,754,stalked,3607
1750,14,32,commented,238
1751,554,736,waved,173
1752,106,501,screenshotted,2646
1753,933,447,screenshotted,4893
1754,835,662,poked,4066
1755,64,841,viewed,254
1756,767,473,liked,7591
1757,643,1,stalked,5220
1758,984,735,liked,5046
1759,978,168,viewed,3791
1760,698,593,liked,970
1761,62,358,messaged,3203
1762,640,132,liked,4003
1763,334,966,viewed,5131
1764,997,36,viewed,2775
1765,717,712,viewed,1744
1766,348,50,viewed,2120
1767,727,41,liked,2033
1768,22,2,highfived,3019
1769,896,84,viewed,3039
1770,787,91,liked,5681
1771,845,152,viewed,1422
1772,247,580,shared,6307
1773,239,513,commented,2242
1774,365,769,commented,2238
1775,997,43,shared,6711
1776,297,54,commented,4645
1777,105,893,viewed,141
1778,359,439,commented,1409
1779,565,101,highfived,7171
1780,548,918,viewed,1245
1781,737,255,viewed,250
1782,444,652,viewed,1541
1783,268,404,highfived,2879
1784,846,604,commented,1779
1785,14,214,viewed,265
1786,878,637,liked,3454
1787,213,300,liked,4696
1788,406,796,messaged,6610
1789,988,932,liked,2638
1790,699,500,viewed,3434
1791,486,922,viewed,1916
1792,652,427,screenshotted,5088
1793,79,535,shared,2529
1794,315,875,viewed,3461
1795,363,739,messaged,3816
1796,647,405,highfived,2505
1797,607,119,commented,4187
1798,564,361,liked,6732
1799,904,513,viewed,2195
1800,841,642,waved,256
1801,728,865,liked,7424
1802,866,260,poked,973
1803,964,488,commented,2562
1804,707,665,messaged,1507
1805,428,441,liked,4935
1806,343,652,liked,2557
1807,593,499,shared,5273
1808,683,880,viewed,3079
1809,285,807,screenshotted,4936
1810,13,174,liked,3284
1811,246,774,viewed,405
1812,454,588,viewed,2792
1813,442,373,viewed,358
1814,626,840,shared,1854
1815,26,910,waved,3339
1816,201,802,viewed,3774
1817,868,806,poked,1272
1818,818,302,liked,5638
1819,707,373,viewed,4149
1820,220,61,liked,2803
1821,195,571,liked,1043
1822,95,871,viewed,2479
1823,421,345,poked,1183
1824,142,975,viewed,5895
1825,24,629,viewed,1506
1826,413,436,viewed,2023
1827,158,369,messaged,293
1828,273,965,commented,5377
1829,194,31,messaged,2046
1830,292,307,stalked,1438
1831,773,17,waved,3806
1832,67,52,highfived,5547
1833,319,272,shared,1471
1834,851,504,viewed,7333
1835,350,436,viewed,73
1836,949,462,liked,3307
1837,192,297,viewed,3992
1838,482,573,viewed,1136
1839,640,336,viewed,4264
1840,722,729,viewed,6285
1841,526,56,liked,2824
1842,471,758,viewed,4187
1843,500,440,commented,5831
1844,39,955,commented,1215
1845,434,585,liked,1663
1846,533,934,viewed,2761
1847,429,734,viewed,2976
1848,235,832,viewed,3685
1849,387,76,liked,3364
1850,83,668,messaged,216
1851,51,114,viewed,7016
1852,672,98,viewed,460
1853,913,397,bookmarked,1007
1854,394,194,viewed,377
1855,750,476,waved,4996
1856,704,905,viewed,6517
1857,197,689,viewed,4272
1858,142,446,viewed,484
1859,304,408,viewed,1566
1860,812,248,messaged,2390
1861,862,811,viewed,45
1862,376,976,liked,2837
1863,422,889,gifted,379
1864,62,857,waved,8196
1865,575,394,viewed,7371
1866,286,551,liked,4386
1867,389,703,viewed,269
1868,732,686,liked,3797
1869,491,293,liked,1054
1870,938,117,viewed,3656
1871,403,374,messaged,1644
1872,985,201,viewed,5011
1873,412,27,liked,7776
1874,253,311,messaged,2918
1875,902,533,viewed,128
1876,939,391,poked,3155
1877,915,536,liked,3507
1878,20,118,viewed,1763
1879,130,438,liked,1573
1880,219,569,viewed,1003
1881,649,809,liked,3869
1882,918,848,gifted,4368
1883,941,926,commented,1583
1884,548,389,viewed,3301
1885,701,386,commented,1153
1886,581,593,liked,1634
1887,664,644,shared,4110
1888,30,327,stalked,5629
1889,161,791,viewed,4311
1890,833,665,viewed,3191
1891,495,376,shared,2999
1892,630,533,liked,2794
1893,328,405,highfived,3381
1894,611,599,commented,3510
1895,495,212,poked,1620
1896,244,606,blocked,5517
1897,822,911,viewed,186
1898,285,786,liked,2621
1899,329,182,highfived,3406
1900,432,572,commented,4093
1901,65,802,viewed,4670
1902,66,357,liked,4613
1903,474,190,liked,3969
1904,520,894,viewed,898
1905,999,700,poked,3918
1906,42,112,messaged,126
1907,52,955,viewed,3348
1908,979,848,viewed,4511
1909,975,548,waved,2182
1910,939,33,poked,8123
1911,255,567,viewed,48
1912,623,72,stalked,6756
1913,171,177,commented,1367
1914,85,855,bookmarked,1639
1915,163,110,viewed,4709
1916,774,549,viewed,1552
1917,976,322,viewed,2146
1918,420,612,viewed,1456
1919,984,11,poked,1157
1920,697,555,viewed,5781
1921,381,358,viewed,3027
1922,60,495,commented,516
1923,171,949,viewed,2788
1924,135,69,liked,2054
1925,369,22,viewed,1676
1926,98,805,commented,3871
1927,854,722,viewed,3185
1928,507,217,messaged,4199
1929,417,241,commented,4202
1930,354,341,liked,356
1931,203,472,waved,4186
1932,56,215,commented,2959
1933,808,86,blocked,699
1934,27,977,liked,2209
1935,910,813,shared,5381
1936,641,919,messaged,2608
1937,881,515,gifted,7360
1938,139,36,viewed,6162
1939,602,516,liked,230
1940,108,705,viewed,8469
1941,571,473,viewed,301
1942,535,721,screenshotted,6772
1943,647,262,viewed,2208
1944,783,369,commented,320
1945,831,76,viewed,2611
1946,319,623,commented,1777
1947,672,193,poked,980
1948,444,393,viewed,4458
1949,308,918,poked,156
1950,860,529,viewed,2258
1951,227,809,liked,300
1952,535,527,messaged,310
1953,719,144,viewed,955
1954,407,988,viewed,835
1955,901,614,viewed,1175
1956,201,130,viewed,743
1957,552,332,viewed,2781
1958,992,52,viewed,112
1959,354,41,viewed,2822
1960,361,453,viewed,7417
1961,232,949,messaged,291
1962,498,962,viewed,466
1963,241,212,liked,3062
1964,344,630,waved,731
1965,64,611,viewed,1379
1966,721,189,highfived,8347
1967,994,372,viewed,1788
1968,52,58,liked,7994
1969,966,367,viewed,6302
1970,308,267,viewed,1381
1971,419,343,liked,1021
1972,319,606,commented,6013
1973,852,383,viewed,4264
1974,414,536,viewed,7772
1975,713,936,viewed,1275
1976,321,839,commented,4389
1977,16,51,liked,5902
1978,798,132,messaged,3252
1979,965,52,viewed,2864
1980,521,572,highfived,5687
1981,575,102,waved,786
1982,952,149,viewed,4203
1983,166,839,viewed,2359
1984,981,241,shared,1515
1985,611,256,viewed,6255
1986,682,892,liked,603
1987,978,820,liked,2720
1988,329,281,highfived,3732
1989,584,203,viewed,1587
1990,980,351,poked,761
1991,753,754,liked,137
1992,563,810,bookmarked,6731
1993,56,361,liked,887
1994,822,1,liked,5008
1995,24,823,highfived,1543
1996,577,505,viewed,5286
1997,344,77,viewed,3021
1998,234,56,liked,1581
1999,537,31,liked,4607
2000,35,520,viewed,673
2001,439,797,viewed,3154
2002,425,318,viewed,4576
2003,231,179,viewed,6735
2004,96,128,viewed,4537
2005,136,871,liked,4316
2006,499,345,liked,7976
2007,694,758,viewed,5311
2008,157,937,bookmarked,428
2009,474,789,poked,7522
2010,496,756,messaged,1499
2011,325,992,viewed,7408
2012,296,932,viewed,40
2013,917,608,poked,1245
2014,609,264,liked,2016
2015,42,200,messaged,4543
2016,642,869,commented,516
2017,174,448,viewed,526
2018,837,76,viewed,5036
2019,814,659,viewed,2834
2020,991,842,viewed,1736
2021,592,593,liked,7849
2022,632,377,waved,3096
2023,131,668,messaged,6027
2024,484,583,viewed,601
2025,186,527,viewed,2612
2026,47,843,liked,7322
2027,455,521,viewed,5462
2028,554,723,viewed,1508
2029,394,454,liked,7079
2030,451,726,viewed,1153
2031,990,921,messaged,2718
2032,312,954,liked,2820
2033,576,871,viewed,1188
2034,203,380,poked,3075
2035,453,651,highfived,3987
2036,434,72,viewed,1208
2037,548,669,viewed,1282
2038,467,871,commented,5728
2039,565,356,messaged,1750
2040,886,657,liked,1713
2041,396,479,viewed,998
2042,468,462,viewed,1268
2043,891,335,liked,7794
2044,75,801,liked,2345
2045,169,742,commented,5524
2046,967,879,highfived,241
2047,428,899,viewed,1984
2048,939,455,viewed,2300
2049,479,973,poked,1319
2050,409,335,viewed,130
2051,965,708,liked,2276
2052,319,883,viewed,4470
2053,838,193,viewed,1646
2054,924,125,viewed,1878
2055,780,311,viewed,944
2056,701,403,viewed,989
2057,491,674,stalked,951
2058,96,643,poked,1122
2059,646,998,viewed,3391
2060,443,741,viewed,500
2061,147,397,liked,5601
2062,155,510,viewed,4046
2063,11,375,viewed,3256
2064,159,502,highfived,3219
2065,340,974,screenshotted,3691
2066,145,60,messaged,2245
2067,336,504,viewed,7624
2068,641,922,poked,7699
2069,175,101,liked,8722
2070,245,873,stalked,7892
2071,387,950,commented,3012
2072,113,906,viewed,2111
2073,960,664,viewed,1644
2074,423,169,liked,590
2075,604,317,waved,7884
2076,991,960,liked,5217
2077,458,225,viewed,4776
2078,734,895,liked,6166
2079,37,279,shared,3000
2080,104,731,viewed,4366
2081,704,652,blocked,2134
2082,508,241,shared,8546
2083,493,583,viewed,4935
2084,148,829,bookmarked,4842
2085,67,129,viewed,6899
2086,912,137,viewed,2106
2087,438,410,viewed,928
2088,84,892,viewed,4026
2089,414,475,bookmarked,6782
2090,577,109,liked,4688
2091,935,454,viewed,3342
2092,607,495,liked,5085
2093,596,634,viewed,584
2094,536,9,poked,3161
2095,148,43,viewed,2928
2096,225,796,liked,4587
2097,33,972,messaged,5197
2098,998,840,viewed,6722
2099,692,239,viewed,2147
2100,176,882,commented,3056
2101,833,83,highfived,524
2102,931,763,gifted,1915
2103,969,150,viewed,1615
2104,310,679,shared,3414
2105,470,95,shared,8080
2106,132,963,viewed,2275
2107,438,381,viewed,455
2108,869,862,liked,5171
2109,116,633,commented,4217
2110,118,494,shared,2991
2111,578,658,poked,5690
2112,480,586,commented,5567
2113,772,103,viewed,8398
2114,648,583,liked,4698
2115,611,202,shared,1413
2116,188,472,waved,2205
2117,736,547,viewed,4638
2118,121,672,viewed,3241
2119,348,472,commented,1510
2120,832,696,liked,1697
2121,266,190,commented,28
2122,311,257,liked,5758
2123,43,759,viewed,5802
2124,385,822,viewed,3153
2125,955,63,commented,5719
2126,941,820,commented,2211
2127,327,810,commented,5856
2128,602,572,viewed,977
2129,721,615,viewed,2745
2130,538,879,messaged,5027
2131,775,56,viewed,6896
2132,1,597,shared,5256
2133,701,103,viewed,4396
2134,98,628,liked,3206
2135,632,332,commented,5119
2136,328,172,poked,410
2137,956,867,poked,5931
2138,453,823,viewed,6606
2139,457,751,viewed,4846
2140,778,671,liked,6443
2141,699,195,shared,4728
2142,168,425,screenshotted,4850
2143,531,700,commented,292
2144,915,450,viewed,2056
2145,775,835,messaged,888
2146,192,392,messaged,347
2147,363,814,liked,3998
2148,427,863,poked,3830
2149,992,900,waved,4728
2150,793,817,viewed,3953
2151,825,346,viewed,7802
2152,409,365,viewed,308
2153,560,451,screenshotted,4667
2154,10,100,viewed,6901
